"continent","iso3c","country_region","province_state","lat","lon","ts","deaths","who_region_code","who_region","world_bank_income_group","world_bank_income_group_code","world_bank_income_group_gni_reference_year","world_bank_income_group_release_date"
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-02-28,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-02-29,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-03-01,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-03-02,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-03-03,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-03-04,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-03-05,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-03-06,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-03-07,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-03-08,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-03-09,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-03-10,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-03-11,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-03-12,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-03-13,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-03-14,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-03-15,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-03-16,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-03-17,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-03-18,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-03-19,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-03-20,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-03-21,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-01-22,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-01-23,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-01-24,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-01-25,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-01-26,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-01-27,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-01-28,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-01-29,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-01-30,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-01-31,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-01,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-02,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-03,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-04,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-05,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-06,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-07,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-08,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-09,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-10,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-11,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-12,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-13,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-14,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-15,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-16,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-17,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-18,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-19,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-20,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-21,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-22,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-23,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-24,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-25,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-26,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-27,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-28,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-29,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-03-01,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-03-02,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-03-03,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-03-04,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-03-05,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-03-06,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-03-07,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-03-08,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-03-09,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-03-10,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-03-11,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-03-12,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-03-13,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-03-14,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-03-15,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-03-16,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-03-17,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-03-18,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-03-19,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-03-20,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-03-21,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-01-22,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-01-23,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-01-24,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-01-25,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-01-26,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-01-27,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-01-28,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-01-29,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-01-30,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-01-31,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-02-01,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-02-02,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-02-03,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-02-04,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-02-05,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-02-06,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-02-07,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-02-08,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-02-09,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-02-10,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-02-11,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-02-12,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-02-13,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-02-14,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-02-15,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-02-16,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-02-17,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-02-18,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-02-19,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-02-20,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-02-21,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-02-22,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-02-23,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-02-24,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-02-25,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-02-26,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-02-27,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-02-28,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-02-29,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-03-01,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-03-02,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-03-03,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-03-04,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-03-05,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-03-06,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-03-07,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-03-08,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-03-09,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-03-10,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-03-11,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-03-12,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-03-13,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-03-14,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-03-15,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-03-16,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-03-17,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-03-18,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-03-19,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-03-20,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Okaloosa County, FL",30.5773,-86.6611,2020-03-21,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-01-22,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-01-23,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-01-24,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-01-25,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-01-26,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-01-27,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-01-28,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-01-29,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-01-30,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-01-31,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-02-01,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-02-02,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-02-03,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-02-04,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-02-05,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-02-06,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-02-07,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-02-08,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-02-09,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-02-10,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-02-11,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-02-12,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-02-13,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-02-14,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-02-15,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-02-16,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-02-17,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-02-18,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-02-19,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-02-20,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-02-21,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-02-22,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-02-23,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-02-24,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-02-25,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-02-26,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-02-27,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-02-28,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-02-29,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-03-01,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-03-02,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-03-03,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-03-04,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-03-05,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-03-06,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-03-07,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-03-08,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-03-09,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-03-10,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-03-11,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-03-12,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-03-13,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-03-14,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-03-15,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-03-16,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-03-17,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-03-18,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-03-19,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-03-20,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Polk County, GA",34.0132,-85.1479,2020-03-21,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Riverside County, CA",33.9533,-117.3961,2020-01-22,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Riverside County, CA",33.9533,-117.3961,2020-01-23,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Riverside County, CA",33.9533,-117.3961,2020-01-24,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Riverside County, CA",33.9533,-117.3961,2020-01-25,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Riverside County, CA",33.9533,-117.3961,2020-01-26,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Riverside County, CA",33.9533,-117.3961,2020-01-27,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Riverside County, CA",33.9533,-117.3961,2020-01-28,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Riverside County, CA",33.9533,-117.3961,2020-01-29,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Riverside County, CA",33.9533,-117.3961,2020-01-30,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Riverside County, CA",33.9533,-117.3961,2020-01-31,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Riverside County, CA",33.9533,-117.3961,2020-02-01,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Riverside County, CA",33.9533,-117.3961,2020-02-02,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Riverside County, CA",33.9533,-117.3961,2020-02-03,0,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Riverside County, CA",33.9533,-117.3961,2020-02-04,0,"AMR","Americas","High income","WB_HI","2017","2018"
